"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"GUTSCHEIN_NR";"ARTIKELTEXT";"POS_TERMINAL_ID";"GV_TYP";"GV_NAME";"INHAUS";"P_STORNO";"AGENTUR_ID";"ART_NR";"GTIN";"WARENGR_ID";"WARENGR";"MENGE";"FAKTOR";"EINHEIT";"STK_BR"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"f4af1fa2-f224-4201-bcc5-1d8e09e2702b";"1";;"Chicken Wing Soy Garlic";;"Umsatz";;"1";"0";"0";"47844557";;;;"2.000";;;"14.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"d4af7eae-d786-4d17-9765-56876c4b2b2f";"2";;"Makgeolli Banana 350ml";;"Umsatz";;"1";"0";"0";"48689065";;;;"1.000";;;"6.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"d4af7eae-d786-4d17-9765-56876c4b2b2f";"1";;"FRESH LEMON HIGHBALL 500ml";;"Umsatz";;"1";"1";"0";"48588152";;;;"1.000";;;"8.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"e2b21d03-0fec-48cb-b26b-cffba1977563";"1";;"Chicken Wing Yangnyoem";;"Umsatz";;"1";"0";"0";"47844555";;;;"1.000";;;"10.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"c4c03813-7a2a-4b17-8789-55f24538fb20";"2";;"Fried Chicken Pop (ohne Soße)";;"Umsatz";;"1";"0";"0";"47844903";;;;"1.000";;;"13.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"c4c03813-7a2a-4b17-8789-55f24538fb20";"1";;"Basak Ramyeon";;"Umsatz";;"1";"0";"0";"47804263";;;;"1.000";;;"8.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"e79cda09-3ad9-4fec-b67d-53835353726a";"5";;"BongBong 238ml";;"Umsatz";;"1";"0";"0";"48588040";;;;"2.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"e79cda09-3ad9-4fec-b67d-53835353726a";"4";;"Birnesaft 238ml";;"Umsatz";;"1";"0";"0";"48588143";;;;"1.000";;;"3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"e79cda09-3ad9-4fec-b67d-53835353726a";"3";;"Gun Mandu(Dumplings) 6 st";;"Umsatz";;"1";"0";"0";"47790563";;;;"1.000";;;"7.80000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"e79cda09-3ad9-4fec-b67d-53835353726a";"2";;"Tteokbokki";;"Umsatz";;"1";"0";"0";"47790564";;;;"1.000";;;"8.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"e79cda09-3ad9-4fec-b67d-53835353726a";"1";;"Chicken Pop Cream Lemon";;"Umsatz";;"1";"0";"0";"47844552";;;;"1.000";;;"15.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"ed310ae1-1c16-415b-83ff-7cadd557d7c6";"5";;"Birnesaft 238ml";;"Umsatz";;"1";"0";"0";"48588143";;;;"1.000";;;"-3.70000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"ed310ae1-1c16-415b-83ff-7cadd557d7c6";"4";;"Makgeolli Banana 350ml";;"Umsatz";;"1";"0";"0";"48689065";;;;"1.000";;;"-6.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"ed310ae1-1c16-415b-83ff-7cadd557d7c6";"3";;"Chicken Pop Yangnyoem";;"Umsatz";;"1";"0";"0";"47844540";;;;"1.000";;;"-11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"ed310ae1-1c16-415b-83ff-7cadd557d7c6";"2";;"Chicken Wing Soy Garlic";;"Umsatz";;"1";"0";"0";"47844557";;;;"1.000";;;"-14.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"ed310ae1-1c16-415b-83ff-7cadd557d7c6";"1";;"Chicken Pop Yangnyoem";;"Umsatz";;"1";"0";"0";"47844540";;;;"1.000";;;"-11.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"32020bcb-864e-4679-9d6c-31aafa8bb41d";"1";;"Fried Chicken Wing (ohne Soße)";;"Umsatz";;"1";"0";"0";"47844554";;;;"2.000";;;"8.00000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"cc16a7fe-4606-4f62-bab4-d00c3639eaab";"5";;"Soy Garlic(Hausgemacht)";;"Umsatz";;"1";"0";"0";"47790566";;;;"1.000";;;"2.50000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"cc16a7fe-4606-4f62-bab4-d00c3639eaab";"4";;"Makgeolli Banana 350ml";;"Umsatz";;"1";"0";"0";"48689065";;;;"1.000";;;"6.00000"
