"Z_KASSE_ID";"Z_ERSTELLUNG";"Z_NR";"BON_ID";"POS_ZEILE";"UST_SCHLUESSEL";"POS_BRUTTO";"POS_NETTO";"POS_UST"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"b1d7f152-977f-4754-86a5-05193ae746f4";"5";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"b1d7f152-977f-4754-86a5-05193ae746f4";"4";"1";;"5.04000";"0.96000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"b1d7f152-977f-4754-86a5-05193ae746f4";"3";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"b1d7f152-977f-4754-86a5-05193ae746f4";"2";"2";;"13.55000";"0.95000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"b1d7f152-977f-4754-86a5-05193ae746f4";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"52c53715-f40f-46b2-83aa-67c44fcdf42f";"4";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"52c53715-f40f-46b2-83aa-67c44fcdf42f";"3";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"52c53715-f40f-46b2-83aa-67c44fcdf42f";"2";"2";;"3.74000";"0.26000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"52c53715-f40f-46b2-83aa-67c44fcdf42f";"1";"2";;"14.49000";"1.01000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"0ece0ac6-54c6-4070-8fe8-fd4137ddcce5";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"46475c40-6ef9-4d64-abb8-c2b11705b6fd";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"46475c40-6ef9-4d64-abb8-c2b11705b6fd";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"6105cd3f-fdc4-4084-9fae-b4da7d2894fc";"3";"2";;"2.34000";"0.16000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"6105cd3f-fdc4-4084-9fae-b4da7d2894fc";"2";"2";;"5.14000";"0.36000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"6105cd3f-fdc4-4084-9fae-b4da7d2894fc";"1";"2";;"9.35000";"0.65000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"eceb1623-2c85-4f29-98b0-b7f13d0f7eb5";"5";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"eceb1623-2c85-4f29-98b0-b7f13d0f7eb5";"4";"1";;"3.11000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"eceb1623-2c85-4f29-98b0-b7f13d0f7eb5";"3";"2";;"6.54000";"0.46000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"eceb1623-2c85-4f29-98b0-b7f13d0f7eb5";"2";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"eceb1623-2c85-4f29-98b0-b7f13d0f7eb5";"1";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"8";"2";;"2.80000";"0.20000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"7";"2";;"2.34000";"0.16000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"6";"2";;"10.28000";"0.72000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"5";"2";;"2.34000";"0.16000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"4";"1";;"5.04000";"0.96000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"3";"2";;"12.62000";"0.88000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"2";"2";;"8.41000";"0.59000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"9fe0c309-f5ed-4837-aeb0-db69b399bf12";"1";"1";;"1.68000";"0.32000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"bf0fff36-1f3d-490c-9ef1-5cc7f83bfa1e";"3";"2";;"7.48000";"0.52000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"bf0fff36-1f3d-490c-9ef1-5cc7f83bfa1e";"2";"2";;"7.48000";"0.52000"
"2b4b2631-1e69-4529-bfc0-879270663a14";"2025-06-10T11:09:10Z";"34";"bf0fff36-1f3d-490c-9ef1-5cc7f83bfa1e";"1";"2";;"7.48000";"0.52000"
